,id,symbol,name,price,rank,total_volume,fully_diluted_valuation,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,all_time_high,ath_date,all_time_low,atl_date,last_updated
858,velodrome-finance,velo,Velodrome Finance,0.04896748,859,2107356.0,67521974.0,0.054388,0.04892944,-0.003605485821333181,-6.85806,-1612082.6907112561,-6.98795,438636649.478327,1380299662.81781,1380279004.78886,0.252521,2023-02-24T07:44:27.875Z,0.00557275,2022-07-05T13:35:32.359Z,2023-12-15T10:15:08.016Z
859,defi-land,dfl,DeFi Land,0.00299035,857,162367.0,30019758.0,0.00327155,0.00298891,-0.000263895763223831,-8.10927,-1694576.4839136824,-7.3293,7137303616.0,10000000000.0,10000000000.0,0.421308,2021-11-27T23:29:05.630Z,0.00028605,2023-10-07T11:54:57.455Z,2023-12-15T10:15:07.029Z
860,globiance-exchange,gbex,Globiance Exchange,5.6489e-08,865,187006.0,28305348.0,5.788e-08,5.4843e-08,4.75181e-10,0.84833,170717.0,0.80344,378355950568613.0,500000000000000.0,500000000000000.0,2.84e-06,2022-04-22T02:52:31.829Z,3.6117e-08,2022-09-22T13:51:17.851Z,2023-12-15T10:14:59.266Z
861,arcblock,abt,Arcblock,0.216267,863,1959663.0,40324555.0,0.249164,0.203637,-0.028344827694950808,-11.58767,-2631007.221574571,-10.96115,98580000.0,186000000.0,,1.65,2018-05-06T00:08:52.717Z,0.04949826,2020-03-13T02:17:32.390Z,2023-12-15T10:14:49.013Z
862,railgun,rail,Railgun,0.370848,864,20441.0,21320679.0,0.382302,0.370332,0.00032379,0.08739,16843.77,0.07906,57500000.0,57500000.0,100000000.0,4.2,2022-01-02T19:22:16.526Z,0.228324,2022-11-09T22:15:17.837Z,2023-12-15T10:14:41.796Z
863,decimated,dio,Decimated,0.052217,860,273132.0,52450214.0,0.053238,0.04102208,0.00758925,17.0057,3152686.0,17.43908,404783309.50645,1000000000.0,,0.58793,2022-01-03T06:48:26.128Z,8.2531e-08,2021-12-29T03:59:13.328Z,2023-12-15T10:14:29.822Z
864,genopets,gene,Genopets,0.614504,866,270101.0,61971594.0,0.628762,0.554182,0.055383,9.90537,2137059.0,11.25307,34092956.0,100000000.0,100000000.0,37.83,2021-11-30T08:53:29.047Z,0.134544,2023-10-26T11:16:13.000Z,2023-12-15T10:14:37.334Z
865,dxdao,dxd,DXdao,897.26,867,16773.65,21065676.0,917.61,881.82,-1.3358734601058586,-0.14866,-70259.77211588249,-0.33242,23469.263614735228,23469.263614735228,23469.263614735228,1153.9,2021-12-03T19:30:11.415Z,24.14,2020-06-10T16:25:02.329Z,2023-12-15T10:14:51.442Z
866,blockbank,bbank,blockbank,0.054148,869,1390110.0,21696675.0,0.067236,0.04896868,-0.010601095326985936,-16.37246,-4027245.8773519993,-16.10243,386841486.95407426,400000000.0,,0.647433,2021-05-03T15:21:37.737Z,0.00195449,2023-05-25T05:24:43.500Z,2023-12-15T10:14:34.945Z
867,silo-finance,silo,Silo Finance,0.075448,868,53448.0,75447086.0,0.077422,0.074171,0.00105214,1.41424,522336.0,2.55613,277770505.639102,1000000000.0,1000000000.0,0.908248,2022-04-10T18:19:00.703Z,0.00078076,2023-02-16T12:44:35.506Z,2023-12-15T10:15:12.609Z
868,thales,thales,Thales,0.414935,870,118087.0,40506971.0,0.421453,0.413121,-0.004024958762473885,-0.9607,-207095.59237106517,-0.97942,50435692.0,97575500.0,100000000.0,3.75,2021-09-16T04:45:25.758Z,0.120852,2022-04-04T16:04:47.575Z,2023-12-15T10:15:05.205Z
869,stader,sd,Stader,0.629718,871,1138432.0,94560481.0,0.641172,0.629813,-0.005666267649791613,-0.89179,-151957.23920089006,-0.72117,33183479.7271392,150000000.0,150000000.0,30.17,2022-03-15T14:33:38.024Z,0.23682,2022-10-25T03:59:33.118Z,2023-12-15T10:15:08.102Z
870,alpine-f1-team-fan-token,alpine,Alpine F1 Team Fan Token,1.84,872,2119778.0,73570597.0,1.9,1.83,-0.04212152758534837,-2.23633,-530768.3552804925,-2.47735,11360000.0,40000000.0,40000000.0,11.29,2022-03-12T11:02:59.257Z,1.28,2022-05-12T07:20:09.980Z,2023-12-15T10:15:07.695Z
871,eth-2x-flexible-leverage-index,eth2x-fli,Index Coop - ETH 2x Flexible Leverage Index,16.52,874,128266.0,20849171.0,17.07,16.29,0.03997179,0.24259,50475.0,0.24268,1262584.60377308,1262584.60377308,,751.65,2021-03-16T07:17:44.769Z,4.45,2022-06-18T20:54:17.179Z,2023-12-15T10:14:30.685Z
872,gameai,gat,GameAI,0.098779,806,1666843.0,104022466.0,0.200051,0.054014,-0.02841095450160681,-22.33744,-3458868.5760690086,-14.25552,200000000.7257812,1000000000.0,1000000000.0,1.27,2023-10-12T20:43:08.787Z,0.051677,2023-12-12T11:33:00.235Z,2023-12-15T10:12:49.583Z
873,evergrowcoin,egc,EverGrow Coin,4.4644e-08,877,30369.0,20758951.0,4.5478e-08,4.377e-08,-4.2361672e-11,-0.0948,-65785.0597303994,-0.3159,464846384206124.0,464846384206124.0,1000000000000000.0,3.37e-06,2021-11-01T10:24:26.737Z,4.056e-09,2021-09-27T14:58:23.898Z,2023-12-15T10:14:49.081Z
874,weway,wwy,WeWay,0.00684993,875,2389318.0,48130238.0,0.00730423,0.00635703,0.00044111,6.88285,1482354.0,7.69091,3018792828.59726,6999999999.0,10000000000.0,0.080202,2022-04-13T18:24:02.343Z,0.00238536,2023-10-12T08:06:53.058Z,2023-12-15T10:15:10.765Z
875,hoge-finance,hoge,Hoge Finance,4.997e-05,876,51314.0,20749549.0,5.524e-05,4.978e-05,-5.010373315424e-06,-9.11267,-2056022.8792779446,-9.01544,415202711786.96796,415202711786.96796,415202711786.96796,0.00094385,2021-03-15T12:02:56.037Z,5.2e-06,2023-07-17T09:25:12.148Z,2023-12-15T10:14:38.190Z
876,spartadex,sparta,SpartaDEX,1.2,878,743304.0,120021269.0,1.26,0.940787,0.208317,21.02087,3813192.0,22.52467,17282058.0,100000000.0,100000000.0,1.26,2023-12-15T06:03:06.427Z,0.087637,2023-11-10T11:15:07.737Z,2023-12-15T10:14:37.744Z
877,hilo,hilo,HILO,0.238359,879,210412.0,23066941.0,0.262817,0.227992,0.00987495,4.32194,1132115.0,5.81563,86436988.84674749,96793516.94647749,100000000.0,3.97,2023-08-29T00:51:33.819Z,0.00140114,2023-01-14T18:39:49.556Z,2023-12-15T10:14:42.055Z
878,defipulse-index,dpi,DeFi Pulse Index,93.98,880,44266.0,20477399.0,96.57,88.72,4.1,4.56243,862680.0,4.39813,217888.538970919,217888.538970919,,656.49,2021-05-12T14:49:54.177Z,51.93,2023-06-10T04:39:46.186Z,2023-12-15T10:15:07.302Z
879,tokocrypto,tko,Tokocrypto,0.271733,881,2068689.0,135776973.0,0.281961,0.269171,-0.005543634667155073,-1.99932,-417286.5493154116,-2.00775,75000000.0,500000000.0,,4.91,2021-05-03T12:19:11.006Z,0.172672,2022-11-09T23:45:14.329Z,2023-12-15T10:14:47.169Z
880,handy,handy,Handy,0.00389173,873,533754.0,38939525.0,0.00565194,0.00318638,-0.001242546570573725,-24.201,-6719335.081484199,-24.85873,5215972125.0,10000000000.0,10000000000.0,0.08437,2022-08-24T07:17:13.743Z,0.00034898,2023-09-17T01:32:25.892Z,2023-12-15T10:14:54.646Z
881,bzx-protocol,bzrx,bZx Protocol,0.0249113,882,480.12,25658639.0,0.02512971,0.02455305,-0.000211272577465005,-0.84097,244876.0,1.22485,812369322.248856,1030000000.0,1030000000.0,1.64,2020-08-31T08:54:50.106Z,0.00993949,2023-06-30T04:54:11.899Z,2023-12-14T21:00:10.764Z
882,ridotto,rdt,Ridotto,0.063877,883,380891.0,31937709.0,0.068062,0.0462761,0.01750786,37.75773,5525906.0,37.7431,315719919.332778,500000000.0,500000000.0,1.51,2021-11-03T23:44:21.544Z,0.00995795,2023-10-18T15:49:58.812Z,2023-12-15T10:14:56.993Z
883,zer0zer0,00,00 Token,0.086633,888,149785.0,86651913.0,0.091853,0.085971,-0.00383383287114937,-4.23784,-898337.7106690481,-4.26536,232688484.59306446,1000000000.0,1000000000.0,0.980104,2022-10-13T01:12:31.076Z,0.054147,2023-05-19T09:35:35.858Z,2023-12-15T10:14:45.044Z
884,paragonsdao,pdt,ParagonsDAO,0.162745,886,191987.0,26323752.0,0.166662,0.146655,0.0159477,10.86377,1883917.0,10.33063,124204332.88512422,162500000.0,162500000.0,0.937515,2022-01-20T17:14:06.168Z,0.03679254,2022-06-18T20:57:39.581Z,2023-12-15T10:14:31.046Z
885,dione,dione,Dione,0.00212599,887,958178.0,21030670.0,0.00233661,0.0021195,-0.000132327728507391,-5.85956,-1244466.9968883842,-5.8433,9430064279.649113,9889892572.7,10000000000.0,0.00542024,2023-04-28T02:54:31.985Z,6.987e-05,2022-08-20T01:49:53.554Z,2023-12-15T10:14:34.476Z
886,findora,fra,Findora,0.00198367,884,560130.0,41704172.0,0.00212381,0.00190362,-0.000117772043921704,-5.60434,-1171122.3349836133,-5.53162,10071077394.7905,21000000000.0,21000000000.0,0.100421,2021-04-15T01:24:39.928Z,0.00090017,2022-12-17T09:15:40.337Z,2023-12-15T10:15:07.846Z
887,ageur,ageur,agEUR,1.094,889,1431600.0,19956059.0,1.099,1.086,0.00617701,0.56778,-32005.328307833523,-0.16012,18224536.078995,18224536.078995,,1.2,2022-02-07T07:32:13.679Z,0.640182,2023-03-15T02:32:40.142Z,2023-12-15T10:15:10.489Z
888,aleph,aleph,Aleph.im,0.106811,890,1263609.0,53455101.0,0.127646,0.1046,-0.012185736402183608,-10.24037,-2264317.093236033,-10.20156,186431941.41027194,500000000.0,500000000.0,0.875793,2022-01-20T18:50:18.888Z,0.00623944,2020-09-27T00:13:38.381Z,2023-12-15T10:14:54.304Z
889,unlend-finance,uft,UniLend Finance,0.32302,885,1045595.0,31884168.0,0.332534,0.314637,-0.007801888249693857,-2.35834,-756785.3140962794,-3.66834,62330000.0,100000000.0,,4.47,2021-02-23T08:36:30.954Z,0.071023,2022-05-12T12:54:56.306Z,2023-12-15T10:15:03.527Z
890,manchester-city-fan-token,city,Manchester City Fan Token,2.82,891,1439485.0,56385008.0,2.89,2.8,-0.03864813386360754,-1.35268,-279652.70396066457,-1.39031,7035478.0,20000000.0,,36.19,2021-08-27T12:41:58.659Z,2.6,2023-10-13T03:46:42.083Z,2023-12-15T10:15:03.636Z
891,hera-finance,hera,Hera Finance,5.26,892,107837.0,52643339.0,5.32,4.31,0.916782,21.09231,3463173.0,21.16556,3766000.0,10000000.0,10000000.0,6.02,2023-11-10T04:33:51.975Z,0.150886,2022-07-16T20:48:33.997Z,2023-12-15T10:14:59.457Z
892,limewire-token,lmwr,LimeWire,0.252551,894,1311653.0,230355277.0,0.259127,0.24724,0.00487342,1.96765,7227534.0,57.65609,78119437.0,910545267.0,1000000000.0,0.602655,2023-05-16T12:18:27.525Z,0.05949,2023-07-28T23:44:22.089Z,2023-12-15T10:15:12.501Z
893,castello-coin,cast,Castello Coin,0.100896,893,89779.0,44482568.0,0.101126,0.097429,0.00197673,1.99832,425512.0,2.20226,195328506.933,440000000.0,440000000.0,0.397276,2022-04-25T14:24:10.484Z,0.058012,2023-11-12T06:43:06.191Z,2023-12-15T10:14:59.014Z
894,yield-app,yld,Yield App,0.076784,895,1286333.0,23023788.0,0.076736,0.072153,0.00460753,6.38372,1174455.0,6.33298,256945230.62167677,300000000.0,300000000.0,1.29,2021-02-16T06:54:31.749Z,0.054952,2023-01-22T00:46:04.422Z,2023-12-15T10:14:45.061Z
895,bscpad,bscpad,BSCPAD,0.247248,896,459628.0,43583799.0,0.273238,0.244601,-0.016347535417596315,-6.20175,-1250116.8823799826,-5.97845,79211621.07910761,175600000.0,175600000.0,7.45,2021-03-07T20:09:42.684Z,0.074819,2022-12-26T19:55:00.009Z,2023-12-15T10:14:40.047Z
896,shiden,sdn,Shiden Network,0.299847,897,411343.0,25110990.0,0.320421,0.298837,-0.013239243289940365,-4.22863,-850070.2820046693,-4.15586,65358128.7642519,83715068.8867751,83713699.771677,8.36,2021-09-11T16:35:21.772Z,0.157963,2023-10-19T03:35:35.842Z,2023-12-15T10:13:48.032Z
897,masq,masq,MASQ,0.579147,898,140419.0,21312261.0,0.590559,0.559768,0.00125459,0.2171,-353518.493554689,-1.77716,34379475.0,37500000.0,37500000.0,0.736361,2023-12-04T06:31:42.118Z,0.03237155,2022-09-21T22:54:07.114Z,2023-12-15T10:15:09.536Z
898,ramp,ramp,RAMP [OLD],0.04749941,899,31263.0,47505748.0,0.04888321,0.04409369,-0.000429139761335504,-0.89537,-174344.4379571788,-0.88511,410961782.0,1000000000.0,1000000000.0,1.011,2021-03-22T06:09:49.758Z,0.01170823,2020-10-30T22:53:59.409Z,2023-12-15T10:14:40.324Z
899,dforce-token,df,dForce,0.03861333,900,1040739.0,38660640.0,0.04055833,0.03865346,-0.001944997407860583,-4.79556,-999875.9220873117,-4.90329,501560319.627518,999926146.627518,999926146.627518,1.5,2020-06-20T06:54:57.092Z,0.02099721,2022-05-12T07:21:45.050Z,2023-12-15T10:15:04.783Z
900,handshake,hns,Handshake,0.03119333,903,98119.0,63774708.0,0.03164003,0.02665752,0.00389317,14.26062,2413095.0,14.2159,620166544.613833,2040000000.0,2040000000.0,0.851892,2021-05-05T23:09:34.843Z,0.01135092,2023-08-09T09:29:54.066Z,2023-12-15T10:14:53.148Z
901,dust-protocol,dust,Dust Protocol,0.57433,906,304983.0,19356214.0,0.592901,0.529208,0.00591477,1.04057,301549.0,1.58255,33297819.0,33297819.0,33300000.0,7.58,2022-05-29T15:11:01.548Z,0.0008758,2022-03-25T22:50:08.024Z,2023-12-15T10:14:56.997Z
902,socean-staked-sol,scnsol,Socean Staked Sol,88.53,901,30064.0,59174712.0,89.01,80.02,8.44,10.54385,1347191.0,7.49564,218184.16910874,668264.0,668264.0,250.02,2021-11-09T10:58:32.788Z,8.97,2022-12-29T21:06:29.502Z,2023-12-15T10:14:43.644Z
903,connex,conx,Connex,17.14,905,149504.0,1714164630.0,17.46,16.83,0.00928214,0.05419,-14522.256131403148,-0.07528,1124600.0,100000000.0,100000000.0,18.01,2023-12-07T01:23:33.569Z,0.599067,2023-09-15T23:02:31.691Z,2023-12-15T10:14:07.604Z
904,hydra,hydra,Hydra,0.890401,902,161559.0,,0.897313,0.885975,-0.000328364596548392,-0.03686,2178.25,0.01131,21623029.2882715,,,51.99,2021-04-03T22:52:07.306Z,0.312364,2023-09-17T21:36:12.985Z,2023-12-15T10:15:08.656Z
905,vaulttech,$vault,VaultTech,0.192656,904,186856.0,19261935.0,0.217095,0.190093,-0.02168486873744546,-10.11699,-2352353.5972426124,-10.88333,100000000.0,100000000.0,100000000.0,0.227103,2023-12-13T11:39:53.332Z,0.03047977,2023-10-31T20:24:54.715Z,2023-12-15T10:14:49.606Z
906,noia-network,noia,Syntropy,0.03997364,907,272908.0,40024779.0,0.04085224,0.03716772,0.00271659,7.29149,1370624.0,7.69116,479487714.28612816,1000000000.0,,0.891859,2021-03-29T06:04:08.394Z,0.00214757,2020-09-27T23:39:49.917Z,2023-12-15T10:14:51.605Z
907,stafi,fis,Stafi,0.33793,908,1906112.0,38521396.0,0.354405,0.337292,-0.013432905989767596,-3.82308,-763875.4393078461,-3.86034,56340000.0,114082560.48,114082560.48,4.7,2021-03-19T10:53:51.335Z,0.176583,2022-05-12T07:21:20.834Z,2023-12-15T10:15:04.384Z
908,veraone,vro,VeraOne,65.69,910,24844.0,19023808.0,66.95,64.13,-0.35868375931856633,-0.54305,-170519.28802352026,-0.88838,289593.13635914,289593.13635914,,78.5,2021-01-01T19:27:49.582Z,41.55,2020-05-07T20:55:22.015Z,2023-12-15T10:12:04.968Z
909,divi,divi,Divi,0.00515109,909,327745.0,,0.00525048,0.00352198,0.00148439,40.48289,5462395.0,40.4613,3684015014.13596,,,0.183363,2021-12-02T06:47:39.220Z,0.00162547,2023-10-04T07:29:48.821Z,2023-12-15T10:14:36.639Z
910,xen-crypto,xen,XEN Crypto,4.52943e-07,911,3763238.0,18942727.0,4.82957e-07,4.45758e-07,-2.0616528268e-08,-4.35353,-760441.5742709562,-3.85949,41836194544427.2,41836194544427.2,,0.00036977,2022-10-11T03:21:12.832Z,2.90811e-07,2023-10-09T11:00:14.233Z,2023-12-15T10:15:04.061Z
911,qash,qash,QASH,0.02327294,916,36888.0,23288365.0,0.02725326,0.02209844,-0.003632799938748141,-13.50195,-3600902.7586185187,-15.97787,813106195.915219,1000000000.0,,2.56,2018-01-13T00:00:00.000Z,0.00020153,2023-01-02T16:33:48.431Z,2023-12-15T10:14:50.056Z
912,wojak,wojak,Wojak,0.00027242,913,2759254.0,18841844.0,0.000291,0.00026311,-5.001715044276e-06,-1.80294,-341351.8036378436,-1.77943,69420000000.0,69420000000.0,69420000000.0,0.00107427,2023-05-05T05:00:10.878Z,4.902e-05,2023-04-21T19:34:58.610Z,2023-12-15T10:15:06.198Z
913,saucerswap,sauce,SaucerSwap,0.03328728,912,972174.0,33268994.0,0.03600371,0.03108808,0.00141404,4.43644,801691.0,4.44953,565666356.058285,1000000000.0,1000000000.0,0.03689166,2023-02-12T09:45:09.827Z,0.00997926,2023-06-10T06:09:21.023Z,2023-12-15T10:15:13.509Z
914,litlab-games,litt,LitLab Games,0.04434391,915,786175.0,133077279.0,0.04783892,0.04275697,-0.001491267679453796,-3.25354,-610376.4965958893,-3.14348,423944784.68823,2999836137.975,3000000000.0,0.058019,2023-12-07T00:54:29.438Z,0.00300299,2023-10-05T03:45:34.895Z,2023-12-15T10:15:09.486Z
915,white-whale,whale,White Whale,0.053619,914,672859.0,31021386.0,0.05277,0.03503937,0.01788825,50.06342,6147026.0,48.57871,358953755.498182,592275920.996233,,0.265862,2021-12-19T19:14:35.108Z,0.00123984,2022-05-27T10:47:31.731Z,2023-12-15T10:15:07.712Z
916,polyswarm,nct,PolySwarm,0.01057724,922,490298.0,20441314.0,0.01088227,0.01008792,-0.000132702556463485,-1.23906,220760.0,1.19377,1726500780.9581056,1885913075.0,,0.171845,2022-01-14T00:19:52.902Z,0.00059593,2020-04-26T15:05:07.476Z,2023-12-15T10:14:27.622Z
917,vidt-dao,vidt,VIDT DAO,0.02420681,918,1189379.0,24213932.0,0.0251029,0.02409272,-0.000746672897759222,-2.99226,-577937.8786015809,-3.0065,770011370.0,1000000000.0,1000000000.0,0.072876,2022-11-23T07:50:56.097Z,0.01627031,2023-09-11T20:10:26.514Z,2023-12-15T10:15:04.696Z
918,zusd,zusd,ZUSD,0.993823,919,10.93,18632570.0,,,,,,,18748372.557332,18748372.557332,,5.02,2022-04-13T07:29:23.120Z,0.493968,2022-07-18T23:36:56.931Z,2023-12-13T00:46:55.152Z
919,lingose,ling,Lingose,0.00428648,921,282671.0,42865470.0,0.00433888,0.00421617,3.78e-06,0.0882,-927.5543196946383,-0.00498,4341666667.0,10000000000.0,10000000000.0,0.02321284,2022-09-14T15:08:49.601Z,0.00249767,2023-06-10T16:04:52.640Z,2023-12-15T10:14:43.253Z
920,ferrum-network,frm,Ferrum Network,0.07274,920,417791.0,43478677.0,0.073059,0.070946,0.001643,2.31091,457982.0,2.5255,255336286.235136,597111602.105179,615617784.0,0.969562,2021-04-05T04:48:05.721Z,0.00273262,2019-10-25T09:44:39.256Z,2023-12-15T10:14:52.842Z
921,thetadrop,tdrop,ThetaDrop,0.00168361,917,176783.0,18591114.0,0.00174361,0.00161205,6.979e-05,4.32439,723263.0,4.04785,11050797860.0,11050797860.0,20000000000.0,0.061086,2022-02-18T03:24:43.132Z,0.00113699,2023-10-19T02:05:41.819Z,2023-12-15T10:15:14.097Z
922,bitcoin-diamond,bcd,Bitcoin Diamond,0.100223,927,71103.0,20669733.0,0.107956,0.096999,-0.002431275883020251,-2.36842,-798175.161566373,-4.13178,188156897.953024,210000000.0,,147.18,2018-01-13T00:00:00.000Z,0.04380103,2023-08-04T01:10:47.850Z,2023-12-15T10:14:50.855Z
923,mars-protocol-a7fcbcfb-fd61-4017-92f0-7ee9f9cc6da3,mars,Mars Protocol,0.197259,959,265754.0,197898127.0,0.197899,0.147475,0.04912521,33.16268,4680969.0,33.87623,93476020.621426,999994968.521,1000000000.0,0.512804,2023-02-07T18:01:37.184Z,0.03213635,2023-09-08T10:08:17.772Z,2023-12-15T10:15:07.823Z
924,electronic-usd,eusd,Electronic USD,1.005,923,1508.36,18473743.0,1.014,0.983603,0.0018252,0.18197,23590.0,0.12786,18379256.9169,18379256.9169,,1.13,2023-10-24T02:29:31.850Z,0.883895,2023-07-17T17:33:39.796Z,2023-12-15T10:14:36.418Z
925,buying,buy,Buying.com,0.02999515,925,347900.0,29618254.0,0.03055632,0.02998846,-0.000205792964873379,-0.68141,-145286.45592412353,-0.78181,614310003.59,986800000.0,1000000000.0,0.106518,2021-08-14T05:39:12.233Z,1.42752e-10,2023-11-02T05:40:51.828Z,2023-12-15T10:14:20.085Z
926,decentral-games-governance,xdg,Decentral Games Governance,0.04205254,926,3335.52,18407226.0,0.04224506,0.03808925,0.00310527,7.97301,1257699.0,7.33372,437585033.313754,437585033.313754,,0.567598,2022-01-14T22:16:54.960Z,0.01459807,2023-10-09T16:52:56.982Z,2023-12-15T10:15:12.847Z
927,dimitra,dmtr,Dimitra,0.03814156,924,411814.0,18290649.0,0.03989914,0.03681236,7.277e-05,0.19115,63374.0,0.34769,479459399.3884498,479459399.3884498,1000000000.0,5.95,2021-09-22T20:38:15.892Z,0.00269344,2022-12-16T23:43:15.929Z,2023-12-15T10:15:01.323Z
928,manifold-finance,fold,Manifold Finance,10.79,928,68012.0,21575785.0,11.52,10.81,-0.6634965933239876,-5.79309,-1126690.2665081173,-5.81075,1692921.2593566598,2000000.0,2000000.0,103.27,2022-09-15T08:04:06.379Z,3.83,2021-07-21T01:29:39.734Z,2023-12-15T10:14:31.054Z
929,stake-dao,sdt,Stake DAO,0.339969,929,18348.09,21474545.0,0.346465,0.335088,0.00211814,0.62695,136944.0,0.75764,53555874.00390507,63150346.0419698,100000000.0,17.38,2021-02-04T00:03:27.554Z,0.01522558,2022-10-28T17:10:29.359Z,2023-12-15T10:14:15.614Z
930,neoxa,neox,Neoxa,0.00443954,935,168123.0,93394882.0,0.00510346,0.00433573,-0.000257601605018249,-5.48422,-984055.5803292096,-5.14916,4075868865.01122,21000000000.0,21000000000.0,0.02486785,2022-09-04T21:07:17.529Z,0.00075639,2023-03-10T15:39:47.552Z,2023-12-15T10:14:08.340Z
931,beam,beam,BEAM,0.122496,930,1249498.0,32150242.0,0.13972,0.122337,-0.0108311129689532,-8.12369,-1589673.511293631,-8.06357,148152520.0,262800000.0,,10.03,2019-01-04T14:43:42.084Z,0.02481724,2023-09-11T20:11:13.305Z,2023-12-15T10:15:04.797Z
932,hydranet,hdn,Hydranet,0.113504,931,706988.0,33725333.0,0.119313,0.111031,-0.001762484717349425,-1.52905,-457133.1608578935,-2.46885,160640931.0899568,300000000.0,300000000.0,0.17844,2023-11-19T07:00:02.729Z,0.00629322,2022-07-04T13:37:57.088Z,2023-12-15T10:14:55.414Z
933,swarm-markets,smt,Swarm Markets,0.297433,932,246989.0,72295229.0,0.340156,0.296185,-0.03806274077306104,-11.34521,-2389316.267734289,-11.69241,60914132.0,244039462.0,250000000.0,1.086,2021-08-08T01:18:16.540Z,0.0,2021-10-18T09:24:45.723Z,2023-12-15T10:14:56.969Z
934,bitrue-token,btr,Bitrue Coin,0.062628,934,9841656.0,49982160.0,0.066193,0.062122,-0.003146118905843626,-4.7832,-1012604.671339903,-5.31967,288934365.123218,801307097.0,1000000000.0,0.594476,2021-03-14T18:27:47.517Z,0.01420728,2020-03-13T02:24:39.665Z,2023-12-15T10:12:37.366Z
935,premia,premia,Premia,0.509797,933,21517.0,50981784.0,0.527451,0.507467,-0.008225595062199997,-1.58788,-297839.142140612,-1.62598,35345364.4921244,100000000.0,100000000.0,5.79,2021-10-26T03:05:54.595Z,0.203602,2021-07-18T23:42:26.586Z,2023-12-15T10:14:54.540Z
936,zkspace,zks,ZKSpace,0.080195,936,1693619.0,80200259.0,0.0891,0.079125,-0.001621075968533586,-1.98137,-366507.78021047637,-2.00417,223450000.0,1000000000.0,1000000000.0,11.24,2021-02-25T01:17:44.288Z,0.03601048,2023-10-21T14:21:03.089Z,2023-12-15T10:15:01.942Z
937,safemoon-2,sfm,SafeMoon,3.167e-05,943,244675.0,17890934.0,6.629e-05,2.875e-05,-3.3300916977692e-05,-51.25278,-18297854.522508644,-50.56222,556842697569.092,556842697569.092,1000000000000.0,0.00338272,2022-01-05T17:56:02.772Z,2.875e-05,2023-12-15T10:00:09.055Z,2023-12-15T10:15:05.917Z
938,unstake-fi,nstk,Unstake,0.274562,937,116657.0,17843438.0,0.280694,0.239903,0.00605997,2.25696,373611.0,2.13861,65000000.0,65000000.0,65000000.0,0.280694,2023-12-15T06:02:33.460Z,0.103106,2023-11-24T08:41:55.456Z,2023-12-15T10:15:07.953Z
939,ovr,ovr,Ovr,0.347785,938,961311.0,30547546.0,0.359017,0.346847,-0.006696084862816365,-1.88898,-275489.1519410983,-1.52094,51265344.0,87793866.0,89893756.0,3.33,2021-12-02T10:15:10.951Z,0.02546331,2021-01-12T02:27:04.727Z,2023-12-15T10:15:09.430Z
940,onomy-protocol,nom,Onomy Protocol,0.259077,941,2091292.0,40071011.0,0.289115,0.248747,-0.02859681335975195,-9.94072,-1869204.0693766847,-9.51607,68397569.174993,154205743.687728,,1.33,2023-03-20T18:23:53.570Z,0.054631,2023-10-19T12:16:49.933Z,2023-12-15T10:15:04.280Z
941,vite,vite,Vite,0.01717804,942,2990293.0,18484999.0,0.01816231,0.0169985,-0.000600598670406061,-3.3782,-683202.9148032665,-3.7029,1037232578.50123,1079131962.50123,,0.345255,2021-04-10T00:47:32.606Z,0.00560382,2020-03-13T06:09:16.974Z,2023-12-15T10:15:12.827Z
942,thala,thl,Thala,0.917236,956,4231604.0,90861872.0,0.904778,0.531656,0.38558,72.5243,7394725.0,71.35104,19544599.5541891,100000000.0,100000000.0,0.896034,2023-12-15T09:44:28.356Z,0.115607,2023-06-20T12:09:40.187Z,2023-12-15T10:14:08.997Z
943,verified-usd-foundation-usdv,usdv,Verified USD,0.998046,939,839781.0,17751446.0,1.007,0.992125,-0.000345404661887039,-0.0346,54868.0,0.31005,17779275.37246,17779275.37246,,1.021,2023-11-16T23:25:55.196Z,0.95833,2023-12-11T02:17:56.202Z,2023-12-15T10:14:55.885Z
